DATE,IBMRET,MarketEXRET,RF
19940103,2.01110613,-0.45,0.012
19940104,2.414812758,0.24,0.012
19940105,0.851058687,0.21,0.012
19940106,-1.666627892,-0.07,0.012
19940107,0.643084566,0.48,0.012
19940110,0.638975494,0.88,0.012
19940111,-1.049308343,-0.16,0.012
19940112,-0.849251809,0.04,0.012
19940113,1.081070591,-0.17,0.012
19940114,-0.212539814,0.47,0.012
19940117,-1.900681457,-0.25,0.012
19940118,-0.650051862,0.1,0.012
19940119,-1.950100075,-0.08,0.012
19940120,-1.330357173,0.21,0.012
19940121,0,-0.05,0.012
19940124,6.299029872,-0.47,0.012
19940125,-0.637617338,-0.26,0.012
19940126,-3.167629344,0.41,0.012
19940127,1.33926589,0.78,0.012
19940128,1.100098973,0.42,0.012
19940131,-2.141245052,0.57,0.012
19940201,0,-0.28,0.011
19940202,-0.220994347,0.43,0.011
19940203,-1.102524553,-0.21,0.011
19940204,-6.085018771,-2.32,0.011
19940207,4.421899418,0.33,0.011
19940208,-1.145462842,0.05,0.011
19940209,-0.92806762,0.44,0.011
19940210,-0.469482669,-0.67,0.011
19940211,0.71174072,0.03,0.011
19940214,1.418416098,0.11,0.011
19940215,0.930225855,0.47,0.011
19940216,0.229621026,0.06,0.011
19940217,-3.374252595,-0.46,0.011
19940218,-0.236686255,-0.48,0.011
19940222,1.91840702,0.63,0.011
19940223,-0.232828732,-0.14,0.011
19940224,-1.161427055,-1.25,0.011
19940225,0,0.36,0.011
19940228,0,0.38,0.011
19940301,1.428547289,-0.52,0.012
19940302,-1.158735446,-0.13,0.012
19940303,-0.705049978,-0.24,0.012
19940304,0,0.46,0.012
19940307,-0.710056204,0.56,0.012
19940308,4.901003015,-0.23,0.012
19940309,1.148093075,0.16,0.012
19940310,1.135061691,-0.62,0.012
19940311,-0.222965362,0.44,0.012
19940314,2.950980656,0.29,0.012
19940315,-0.217155176,0.03,0.012
19940316,1.536742798,0.56,0.012
19940317,-0.641708997,0.3,0.012
19940318,-1.287535718,0.05,0.012
19940321,2.660599008,-0.5,0.012
19940322,-0.637617338,0.04,0.012
19940323,-1.702086215,0.03,0.012
19940324,-1.516763785,-0.98,0.012
19940325,-4.125352599,-0.62,0.012
19940328,-0.692038707,-0.47,0.012
19940329,-1.847522048,-1.8,0.012
19940330,1.676607819,-1.53,0.012
19940331,2.125068506,-0.13,0.012
19940404,-2.931015807,-1.58,0.014
19940405,0.710056229,2.37,0.014
19940406,-0.467288892,0.03,0.014
19940407,0,0.6,0.014
19940408,-1.169577244,-0.81,0.014
19940411,0.956930579,0.33,0.014
19940412,-0.235571195,-0.54,0.014
19940413,-0.941169512,-0.61,0.014
19940414,2.905367522,0.04,0.014
19940415,-1.611012023,0.03,0.014
19940418,0.710056229,-0.82,0.014
19940419,0,-0.26,0.014
19940420,-2.085670949,-0.42,0.014
19940421,12.43722501,1.47,0.014
19940422,0.644466103,-0.05,0.014
19940425,0.854695644,1,0.014
19940426,-1.25784496,0.05,0.014
19940428,-2.323020005,-0.55,0.014
19940429,0.658614489,0.47,0.014
19940502,0.873356901,0.5,0.015
19940503,0.648646357,-0.01,0.015
19940504,-1.064952596,-0.15,0.015
19940505,-0.647246875,-0.1,0.015
19940506,-1.088128483,-0.91,0.015
19940509,0.888883009,-1.24,0.015
19940510,1.769865744,0.59,0.015
19940511,-1.284778837,-1.06,0.015
19940512,0,0.38,0.015
19940513,0.437636042,0.04,0.015
19940516,1.754341324,-0.16,0.015
19940517,4.813096846,0.81,0.015
19940518,-0.813003603,1.14,0.015
19940519,1.034117011,0.61,0.015
19940520,1.229492776,-0.24,0.015
19940523,-0.601803564,-0.33,0.015
19940524,2.251697064,0.4,0.015
19940525,0.795224446,0.27,0.015
19940526,0.591131326,0.23,0.015
19940527,-0.584224234,0.08,0.015
19940531,-0.977509313,-0.16,0.015
19940601,0.796808556,0.27,0.014
19940602,-2.334523039,0.15,0.014
19940603,-1.599965567,0.47,0.014
19940606,2.699734321,0,0.014
19940607,0,-0.25,0.014
19940608,-1.584125035,-0.45,0.014
19940609,0.61037454,0.02,0.014
19940610,1.013162586,0.25,0.014
19940613,1.812639751,0.06,0.014
19940614,1.980134039,0.57,0.014
19940615,-1.904703839,-0.31,0.014
19940616,-1.363172494,0.22,0.014
19940617,-0.792075022,-0.7,0.014
19940620,-1.1952048,-0.93,0.014
19940621,-1.009073147,-0.95,0.014
19940622,1.652855177,0.34,0.014
19940623,-1.798152877,-0.89,0.014
19940624,-1.629291589,-1.41,0.014
19940627,2.751151486,0.89,0.014
19940628,-0.60790086,-0.24,0.014
19940629,-1.219496924,0.36,0.014
19940630,-2.655613023,-0.51,0.014
19940701,-2.934796764,0.42,0.014
19940705,-1.307170833,-0.04,0.014
19940706,1.342261928,-0.03,0.014
19940707,-0.43763607,0.49,0.014
19940708,-0.220021896,0.17,0.014
19940711,-1.750501935,-0.3,0.014
19940712,0.450449688,0.08,0.014
19940713,1.578321365,0.37,0.014
19940714,2.678413502,0.98,0.014
19940715,-2.332872869,0.08,0.014
19940718,0,0.19,0.014
19940719,-2.173826593,-0.27,0.014
19940720,0.450449688,-0.54,0.014
19940721,12.33677498,0.19,0.014
19940722,-1.59042345,0.05,0.014
19940725,1.435872926,0.17,0.014
19940726,0.201004945,-0.17,0.014
19940727,0.200601737,-0.25,0.014
19940728,-0.399201066,0.24,0.014
19940729,-0.600598751,0.95,0.014
19940801,1.629292235,0.53,0.016
19940802,-0.989111594,0.1,0.016
19940803,1.212106383,0.01,0.016
19940804,0.597013162,-0.52,0.016
19940805,-1.181088539,-0.32,0.016
19940808,1.41269119,0.2,0.016
19940809,1.995942388,0.09,0.016
19940810,-0.579708468,0.55,0.016
19940811,0.782774888,-0.26,0.016
19940812,-1.344840222,0.55,0.016
19940815,0.985213788,-0.02,0.016
19940816,0.389104554,0.6,0.016
19940817,0.38759642,0.17,0.016
19940818,2.142080589,-0.35,0.016
19940819,2.870619058,0.12,0.016
19940822,-0.548946452,-0.2,0.016
19940823,-0.1843317,0.54,0.016
19940824,-0.369003303,0.71,0.016
19940825,3.012958087,-0.07,0.016
19940826,0.904971226,1.08,0.016
19940829,-0.888883067,0.17,0.016
19940830,0,0.35,0.016
19940831,-1.253340734,-0.1,0.016
19940901,-0.908258883,-0.49,0.017
19940902,-0.916583825,-0.32,0.017
19940906,0.372439037,0.03,0.017
19940907,0,-0.02,0.017
19940908,0.557101672,0.46,0.017
19940909,-0.916583825,-0.93,0.017
19940912,0.933700034,-0.44,0.017
19940913,2.046440939,0.3,0.017
19940914,0.724634561,0.26,0.017
19940915,0,1.14,0.017
19940916,1.808269537,-0.52,0.017
19940919,-0.876418564,-0.13,0.017
19940920,-0.177462249,-1.44,0.017
19940921,-1.061936911,-0.55,0.017
19940922,0.180017938,-0.1,0.017
19940923,-0.715560487,-0.33,0.017
19940926,-0.180668398,0.2,0.017
19940927,0,0.16,0.017
19940928,-0.722018531,0.59,0.017
19940929,1.470561912,-0.37,0.017
19940930,0.180017938,0.21,0.017
19941003,-1.071418285,-0.27,0.018
19941004,-0.723324127,-1.47,0.018
19941005,1.102930119,-0.38,0.018
19941006,-0.541026651,-0.23,0.018
19941007,3.514908001,0.6,0.018
19941010,0.52863316,0.75,0.018
19941011,0.174978108,1.28,0.018
19941012,2.116324013,-0.01,0.018
19941013,-1.189450636,0.35,0.018
19941014,1.21843588,0.17,0.018
19941017,0.171086386,-0.07,0.018
19941018,1.547690674,-0.2,0.018
19941019,1.353617357,0.49,0.018
19941020,-0.496276857,-0.67,0.018
19941021,-0.498752081,-0.41,0.018
19941024,-2.154016841,-0.77,0.018
19941025,1.205842458,-0.03,0.018
19941026,0.679114495,0.27,0.018
19941027,-0.3355702,0.63,0.018
19941028,2.734874629,1.52,0.018
19941031,-2.112024666,-0.18,0.018
19941101,-0.835417034,-0.77,0.018
19941102,0.508904744,-0.24,0.018
19941103,-1.005016613,0.25,0.018
19941104,-2.849762355,-0.93,0.018
19941107,1.06006075,-0.04,0.018
19941108,1.577531089,0.5,0.018
19941109,1.379288613,-0.09,0.018
19941110,-2.666506613,-0.26,0.018
19941111,0.522191994,-0.42,0.018
19941114,0.693238148,0.67,0.018
19941115,0.343642301,-0.11,0.018
19941116,-0.511507821,0.02,0.018
19941117,0.516794701,-0.46,0.018
19941118,0.171086386,-0.44,0.018
19941121,-0.510637193,-0.75,0.018
19941122,-4.197522962,-1.84,0.018
19941123,0.359066003,-0.15,0.018
19941125,1.077188951,0.62,0.018
19941128,-0.176522416,0.35,0.018
19941129,0,0.25,0.018
19941130,0.177147822,-0.21,0.018
19941201,-1.751268376,-1.04,0.021
19941202,2.73456283,0.71,0.021
19941205,0,0.08,0.021
19941206,0.350876837,-0.17,0.021
19941207,-0.522192012,-0.54,0.021
19941208,-1.566547276,-1.43,0.021
19941209,1.980134039,0.16,0.021
19941212,-1.216318512,0.39,0.021
19941213,-1.231294761,0.22,0.021
19941214,0.719421391,1.02,0.021
19941215,0.356505876,0.33,0.021
19941216,-0.530502738,0.46,0.021
19941219,2.162078902,-0.22,0.021
19941220,-1.214208766,-0.07,0.021
19941221,4.147298622,0.62,0.021
19941222,-0.169635256,-0.04,0.021
19941223,0,0.22,0.021
19941227,1.025632017,0.46,0.021
19941228,-1.669409999,-0.41,0.021
19941229,1.901412625,0.28,0.021
19941230,-1.169577244,-0.14,0.021
19950103,0.340715119,-0.26,0.02
19950104,0.851058687,0.33,0.02
19950105,-0.502932737,-0.05,0.02
19950106,1.531885194,0.18,0.02
19950109,0.500415919,0.08,0.02
19950110,1.501223032,0.2,0.02
19950111,-0.812343214,-0.09,0.02
19950112,0,0.01,0.02
19950113,0.494640326,0.87,0.02
19950116,1.483897136,0.79,0.02
19950117,0,0.22,0.02
19950118,-0.322060868,-0.15,0.02
19950119,-0.966176036,-0.57,0.02
19950120,-1.459827863,-0.51,0.02
19950123,-1.481454171,0,0.02
19950124,-0.3361341,0.16,0.02
19950125,-2.172010531,0.2,0.02
19950126,0,0.04,0.02
19950127,0.172860832,0.39,0.02
19950130,-1.02915043,-0.45,0.02
19950131,0.524016288,0.39,0.02
19950201,2.101499637,0.15,0.021
19950202,1.023881864,0.44,0.021
19950203,0.336700066,1.22,0.021
19950206,0,0.61,0.021
19950207,-0.167926046,-0.07,0.021
19950208,0,0.13,0.021
19950209,1.01521974,-0.09,0.021
19950210,0,0.23,0.021
19950213,-0.166527888,0.02,0.021
19950214,1.006703001,0.09,0.021
19950215,0,0.48,0.021
19950216,-0.165152772,-0.05,0.021
19950217,-0.660063646,-0.58,0.021
19950221,-0.995016625,-0.05,0.021
19950222,0,0.4,0.021
19950223,0,0.45,0.021
19950224,0.845303584,0.16,0.021
19950227,-1.161812524,-0.82,0.021
19950228,1.703536571,0.82,0.021
19950301,0.166251044,-0.31,0.02
19950302,2.518760181,-0.14,0.02
19950303,3.456451736,0.14,0.02
19950306,0.470587401,-0.13,0.02
19950307,-0.62111595,-0.75,0.02
19950308,0,0.21,0.02
19950309,1.103219678,0.05,0.02
19950310,0.622081942,1.12,0.02
19950313,1.08442017,0.09,0.02
19950314,-0.60790086,0.56,0.02
19950315,0.307219455,-0.17,0.02
19950316,2.16374947,0.56,0.02
19950317,-1.042432812,-0.07,0.02
19950320,1.064628768,0.1,0.02
19950321,-1.48585657,-0.24,0.02
19950322,-0.756998623,0.04,0.02
19950323,2.167098657,0.08,0.02
19950324,0.3003001,0.93,0.02
19950327,1.657837305,0.48,0.02
19950328,-0.586508584,0.15,0.02
19950329,-1.759485065,-0.17,0.02
19950330,-0.750184067,-0.08,0.02
19950331,-0.303030034,-0.27,0.02
19950403,0.917424778,0.14,0.023
19950404,0.150943405,0.47,0.023
19950405,1.212106383,0.09,0.023
19950406,-0.148698834,0.05,0.023
19950407,0.149142407,-0.04,0.023
19950410,2.409523375,0.25,0.023
19950411,0.87590691,-0.17,0.023
19950412,0.433212363,0.33,0.023
19950413,-0.857137649,0.34,0.023
19950417,1.751780301,-0.53,0.023
19950418,0.427654342,-0.34,0.023
19950419,-1.266696502,-0.3,0.023
19950420,2.175404567,0.16,0.023
19950421,2.993364929,0.51,0.023
19950424,2.067466712,0.72,0.023
19950425,0.133779205,-0.09,0.023
19950426,1.750797486,0.14,0.023
19950427,1.720672619,0.2,0.023
19950428,-2.295816402,0.16,0.023
19950501,-2.607412214,-0.13,0.024
19950502,0.817434197,0.08,0.024
19950503,1.491498057,0.94,0.024
19950504,-0.264900518,-0.1,0.024
19950505,-0.664449408,-0.1,0.024
19950508,0.673398097,0.64,0.024
19950509,-0.133244451,0.05,0.024
19950510,0.267379523,0.15,0.024
19950511,0.400266334,0.23,0.024
19950512,0.132713987,0.23,0.024
19950515,0.664449435,0.42,0.024
19950516,-0.393958738,0.12,0.024
19950517,0.264550118,-0.21,0.024
19950518,-1.827624818,-1.3,0.024
19950519,0.268817067,-0.08,0.024
19950522,2.028328691,0.76,0.024
19950523,2.121937093,0.85,0.024
19950524,-1.150146953,-0.05,0.024
19950525,0.652313457,-0.04,0.024
19950526,-1.792525161,-0.82,0.024
19950530,-2.469008797,-0.22,0.024
19950531,0.405678958,1.46,0.024
19950601,1.353159442,0.15,0.021
19950602,-0.397087514,0,0.021
19950605,-2.7575378,0.61,0.021
19950606,0.137080169,-0.03,0.021
19950607,-1.628186192,-0.34,0.021
19950608,-0.55478356,-0.08,0.021
19950609,-0.279329447,-0.73,0.021
19950612,1.270272381,0.5,0.021
19950613,1.675938688,0.92,0.021
19950614,1.371720729,0.07,0.021
19950615,0,0.22,0.021
19950616,-0.402413936,0.43,0.021
19950619,1.221980814,0.92,0.021
19950620,4.358997285,0.04,0.021
19950621,-0.637346476,-0.04,0.021
19950622,0.386846728,1.15,0.021
19950623,1.160528682,-0.29,0.021
19950626,-0.379506148,-1,0.021
19950627,-2.883809683,-0.39,0.021
19950628,0.789469606,0.32,0.021
19950629,0.914428685,-0.03,0.021
19950630,-1.025631954,0.28,0.021
19950703,1.707115886,0.33,0.023
19950705,-0.892282123,0.19,0.023
19950706,2.220680445,1.12,0.023
19950707,0.63411334,0.59,0.023
19950710,1.137069343,0.17,0.023
19950711,-0.865795417,-0.34,0.023
19950712,1.897476759,1.1,0.023
19950713,2.11303592,0.07,0.023
19950714,0.120554509,-0.15,0.023
19950717,3.302457109,0.4,0.023
19950718,-0.232828732,-0.81,0.023
19950719,-5.231993513,-1.65,0.023
19950720,2.880204474,0.59,0.023
19950721,-0.479041021,0.06,0.023
19950724,3.81024227,0.69,0.023
19950725,0.817275107,0.76,0.023
19950726,0.578367323,0.23,0.023
19950727,1.618462077,0.71,0.023
19950728,-0.112803129,-0.28,0.023
19950731,-1.56947425,-0.1,0.023
19950801,0.691241521,-0.51,0.02
19950802,-1.919759821,-0.21,0.02
19950803,1.405129229,-0.11,0.02
19950804,-0.343445572,0.15,0.02
19950807,0.230414647,0.24,0.02
19950808,0.922715513,0.05,0.02
19950809,0.228310432,0.01,0.02
19950810,-0.68026942,-0.27,0.02
19950811,0.114613131,-0.34,0.02
19950814,1.3824666,0.74,0.02
19950815,1.135061691,-0.1,0.02
19950816,0.335382553,0.45,0.02
19950817,1.118556683,0,0.02
19950818,-1.960720853,0.07,0.02
19950821,-4.067596524,-0.22,0.02
19950822,0.823040609,0.18,0.02
19950823,-0.92484882,-0.27,0.02
19950824,-1.627870614,-0.07,0.02
19950825,-0.94898455,0.4,0.02
19950828,-2.142774279,-0.3,0.02
19950829,0.740737386,0.02,0.02
19950830,-0.729923722,0.33,0.02
19950831,1.736929492,0.32,0.02
19950901,-0.602770903,0.27,0.022
19950905,-1.569068321,0.96,0.022
19950906,-0.370141481,0.36,0.022
19950907,-1.355493614,0.08,0.022
19950908,-0.501880948,0.51,0.022
19950911,-2.49674764,0.24,0.022
19950912,1.174154912,0.25,0.022
19950913,-2.905667495,0.4,0.022
19950914,-1.312317036,0.59,0.022
19950915,-1.197590314,-0.18,0.022
19950918,2.05331655,-0.14,0.022
19950919,2.82809702,0.3,0.022
19950920,-1.028268596,0.44,0.022
19950921,-1.42576955,-0.62,0.022
19950922,-0.528400328,-0.32,0.022
19950925,-1.191249861,-0.19,0.022
19950926,0.134861757,-0.12,0.022
19950927,1.628186921,-0.31,0.022
19950928,-0.528400328,0.89,0.022
19950929,0.668000134,-0.11,0.022
19951002,-1.05262175,-0.63,0.021
19951003,1.481454549,-0.17,0.021
19951004,-1.178768145,-0.46,0.021
19951005,0.80320855,0.29,0.021
19951006,-0.396039088,0,0.021
19951009,-2.2323423,-1.07,0.021
19951010,-1.349506993,-0.25,0.021
19951011,1.947087938,0.62,0.021
19951012,0.542004157,0.8,0.021
19951013,-0.536191733,0.33,0.021
19951016,1.634841346,-0.2,0.021
19951017,3.105763551,0.6,0.021
19951018,-0.514799442,0.22,0.021
19951019,1.964573873,0.31,0.021
19951020,-2.883809683,-0.57,0.021
19951023,3.873940045,-0.38,0.021
19951024,-1.005016613,0.11,0.021
19951025,-1.895078551,-0.85,0.021
19951026,-0.25974009,-0.95,0.021
19951027,0.654019931,0.41,0.021
19951030,1.830014745,0.64,0.021
19951031,-1.012649525,-0.27,0.021
19951101,-0.384861602,0.51,0.02
19951102,2.879385139,1.03,0.02
19951103,1.899879937,0.31,0.02
19951106,-0.98038429,-0.29,0.02
19951107,-1.726220501,-0.5,0.02
19951108,-0.756616834,0.72,0.02
19951109,0.641434637,0.45,0.02
19951110,-1.011369314,-0.12,0.02
19951113,0,-0.15,0.02
19951114,-2.032966131,-0.66,0.02
19951115,0.131147523,0.55,0.02
19951116,0.130975798,0.59,0.02
19951117,-0.521511184,0.38,0.02
19951120,-2.209135859,-0.58,0.02
19951121,1.625980698,0.21,0.02
19951122,0.796808556,-0.24,0.02
19951124,0.658325499,0.33,0.02
19951127,0,0.17,0.02
19951128,1.180314177,0.79,0.02
19951129,0.128949068,0.41,0.02
19951130,-0.513477673,-0.03,0.02
19951201,-1.921785256,0.13,0.024
19951204,1.461768144,1.04,0.024
19951205,-0.389357032,0.43,0.024
19951206,0,0.18,0.024
19951207,-1.038951622,-0.7,0.024
19951208,2.26808278,0.2,0.024
19951211,-0.643084603,0.24,0.024
19951212,-0.904971162,-0.26,0.024
19951213,-0.91323564,0.43,0.024
19951214,-0.790509707,-0.83,0.024
19951215,-3.664503521,-0.29,0.024
19951218,-1.37549393,-1.76,0.024
19951219,3.283078869,0.99,0.024
19951220,-2.684400315,-0.57,0.024
19951221,1.692484641,0.7,0.024
19951222,0.413507292,0.32,0.024
19951226,0.549449165,0.3,0.024
19951227,0.272851163,0.14,0.024
19951228,-2.017415863,-0.06,0.024
19951229,1.396625548,0.41,0.024
19960102,-0.545701212,0.59,0.019
19960103,-1.772277701,-0.08,0.019
19960104,-2.625970162,-0.82,0.019
19960105,2.034814226,-0.15,0.019
19960108,0.565769364,0.24,0.019
19960109,-2.62960419,-1.67,0.019
19960110,0.578033101,-1.62,0.019
19960111,0,0.87,0.019
19960112,-0.997853374,-0.13,0.019
19960115,-3.692754194,-0.58,0.019
19960116,4.772017641,1.02,0.019
19960117,0.720977417,-0.09,0.019
19960118,10.34380571,0.37,0.019
19960119,6.156078094,0.57,0.019
19960122,0.245398611,0.41,0.019
19960123,0.736192973,-0.02,0.019
19960124,3.959888577,1.05,0.019
19960125,-2.651139459,-0.4,0.019
19960126,0.602045151,0.63,0.019
19960129,1.684677704,0.37,0.019
19960130,2.015344474,0.91,0.019
19960131,-0.115008614,0.83,0.019
19960201,0.461892952,0.43,0.02
19960202,0.575041553,-0.28,0.02
19960205,2.423425797,0.74,0.02
19960206,2.252158118,0.68,0.02
19960207,-1.620709846,0.36,0.02
19960208,0.779940412,0.8,0.02
19960209,0,0.08,0.02
19960212,1.553798139,0.54,0.02
19960213,-1.40008466,-0.2,0.02
19960214,0.55157058,-0.46,0.02
19960215,2.998112929,-0.31,0.02
19960216,0.319318539,-0.39,0.02
19960220,0.957949038,-1.05,0.02
19960221,0.948859496,1.05,0.02
19960222,3.274936455,1.57,0.02
19960223,1.215790571,0.08,0.02
19960226,-0.595236307,-1.05,0.02
19960227,3.151751241,-0.44,0.02
19960228,-1.062278741,-0.19,0.02
19960229,-3.660469966,-0.6,0.02
19960301,-3.603206368,0.25,0.019
19960304,-1.678868947,0.92,0.019
19960305,2.506682337,0.68,0.019
19960306,-1.666627892,-0.38,0.019
19960307,0.106894692,0.18,0.019
19960308,-2.424761046,-2.91,0.019
19960311,2.660599008,0.92,0.019
19960312,-2.526179721,-0.49,0.019
19960313,1.432482591,0.42,0.019
19960314,0.866733471,0.41,0.019
19960315,2.600072154,0.17,0.019
19960318,4.042013652,1.47,0.019
19960319,-2.280514827,-0.15,0.019
19960320,-3.8263114,-0.28,0.019
19960321,-1.799845175,-0.09,0.019
19960322,-0.542592321,0.2,0.019
19960325,-4.69996852,-0.3,0.019
19960326,1.856095733,0.28,0.019
19960327,0.452487949,-0.34,0.019
19960328,-1.339265554,0.04,0.019
19960329,1.376125223,-0.21,0.019
19960401,-0.78343185,1.04,0.022
19960402,6.789045815,0.21,0.022
19960403,1.82300623,0.13,0.022
19960404,-1.65627658,0.04,0.022
19960408,1.389609043,-1.67,0.022
19960409,-1.248682942,-0.13,0.022
19960410,-1.57808369,-1.19,0.022
19960411,1.301500237,-0.54,0.022
19960412,-4.978198192,0.83,0.022
19960415,2.382191668,0.81,0.022
19960416,1.212106383,0.49,0.022
19960417,-8.492073405,-0.49,0.022
19960418,0.237812025,0.47,0.022
19960419,-0.118413236,0.22,0.022
19960422,1.795284313,0.57,0.022
19960423,-0.232828732,0.6,0.022
19960424,-0.233372163,-0.01,0.022
19960425,1.415070867,0.45,0.022
19960426,-0.460828711,0.15,0.022
19960429,0.81537109,0.09,0.022
19960430,-0.802287952,0.03,0.022
19960501,0.116076617,0.22,0.019
19960502,0,-1.61,0.019
19960503,0.232018447,-0.11,0.019
19960506,-1.035068314,-0.16,0.019
19960507,-1.045893991,-0.41,0.019
19960508,0.331125513,0.61,0.019
19960509,1.068239164,0.25,0.019
19960510,-0.582409581,1.09,0.019
19960513,1.182019484,1.31,0.019
19960514,0.933482119,0.72,0.019
19960515,0.345820986,-0.02,0.019
19960516,-0.343445572,0.05,0.019
19960517,2.092947565,0.55,0.019
19960520,1.133774755,0.59,0.019
19960521,-0.998327791,-0.07,0.019
19960522,-0.561480871,0.62,0.019
19960523,-1.014075824,-0.26,0.019
19960524,-0.456620205,0.24,0.019
19960528,-0.458714775,-0.89,0.019
19960529,-1.262174808,-0.68,0.019
19960530,0.351493495,0.51,0.019
19960531,-0.465115472,-0.18,0.019
19960603,-1.279796258,-0.25,0.02
19960604,0.475623414,0.68,0.02
19960605,-0.940063514,0.72,0.02
19960606,-3.397441248,-0.77,0.02
19960607,0.495048536,-0.21,0.02
19960610,0.8636591,-0.12,0.02
19960611,0.488399501,-0.12,0.02
19960612,-0.121138668,-0.08,0.02
19960613,0.2430132,-0.29,0.02
19960614,-1.561529503,-0.45,0.02
19960617,0.864726041,-0.21,0.02
19960618,-1.212106187,-0.78,0.02
19960619,0.867942467,-0.12,0.02
19960620,-1.337365922,-0.32,0.02
19960621,-2.087093438,0.58,0.02
19960624,1.019099506,0.33,0.02
19960625,0.125549247,-0.25,0.02
19960626,-1.121483458,-0.82,0.02
19960627,0.253806946,0.6,0.02
19960628,0.126502247,0.73,0.02
19960701,2.557407092,0.75,0.02
19960702,-1.46696615,-0.29,0.02
19960703,-1.48880604,-0.35,0.02
19960705,-0.632508987,-2.05,0.02
19960708,0.512162793,-0.86,0.02
19960709,0.637346464,0.32,0.02
19960710,-0.126182922,-0.21,0.02
19960711,-2.865844634,-1.87,0.02
19960712,-1.293642869,0,0.02
19960715,-4.007209567,-2.69,0.02
19960716,5.511009296,-0.53,0.02
19960717,-1.682807809,1.42,0.02
19960718,0.132890321,1.6,0.02
19960719,-0.529099313,-0.79,0.02
19960722,-1.324483885,-0.95,0.02
19960723,-2.403087179,-1.46,0.02
19960724,1.675938688,-0.26,0.02
19960725,13.81769219,0.92,0.02
19960726,0.241545753,0.9,0.02
19960729,0.845916423,-0.79,0.02
19960730,2.53762988,0.48,0.02
19960731,0.116482188,0.73,0.02
19960801,-0.232287893,1.57,0.019
19960802,1.526688214,1.85,0.019
19960805,0.345025548,-0.29,0.019
19960806,0.343839175,0.31,0.019
19960807,3.103043244,0.39,0.019
19960808,0.779940412,-0.17,0.019
19960809,-0.986293308,-0.28,0.019
19960812,-0.22222212,0.54,0.019
19960813,-2.422787567,-0.79,0.019
19960814,1.729063802,0.39,0.019
19960815,-0.336511228,0.08,0.019
19960816,-0.786071174,0.41,0.019
19960819,0,0.07,0.019
19960820,0.455580025,-0.16,0.019
19960821,1.59631766,-0.09,0.019
19960822,0.334634355,0.86,0.019
19960823,0.333518339,-0.36,0.019
19960826,-0.441500409,-0.37,0.019
19960827,-0.664449408,0.41,0.019
19960828,2.950980656,0,0.019
19960829,0.108754695,-0.95,0.019
19960830,-0.649348362,-0.63,0.019
19960903,0.767961111,0.15,0.022
19960904,-0.540831611,0.15,0.022
19960905,-1.300089862,-0.98,0.022
19960906,2.12164094,0.99,0.022
19960909,1.856855888,0.98,0.022
19960910,0.425984445,0.04,0.022
19960911,-0.10576413,0.42,0.022
19960912,-0.633577579,0.62,0.022
19960913,4.245428561,1.29,0.022
19960916,0.513082483,0.48,0.022
19960917,0.715377587,-0.12,0.022
19960918,0.710296322,-0.18,0.022
19960919,-0.799995665,0.18,0.022
19960920,-0.404039854,0.5,0.022
19960923,1.02144156,-0.2,0.022
19960924,-0.100553012,-0.03,0.022
19960925,1.931816491,0.15,0.022
19960926,-1.665811329,0.2,0.022
19960927,0.301962491,0.06,0.022
19960930,-0.200200132,0.19,0.022
19961001,-0.600598751,0.02,0.018
19961002,1.731999745,0.73,0.018
19961003,-0.692723532,-0.17,0.018
19961004,1.308486736,1.1,0.018
19961007,0.992055364,0.18,0.018
19961008,0.391772229,-0.44,0.018
19961009,-1.64168178,-0.51,0.018
19961010,1.195204968,-0.23,0.018
19961011,1.677316711,0.7,0.018
19961014,0.096292732,0.44,0.018
19961015,-0.383876702,-0.17,0.018
19961016,-1.437445075,0.09,0.018
19961017,-1.554876019,0.24,0.018
19961018,3.030074597,0.35,0.018
19961021,0.581393771,-0.28,0.018
19961022,-2.372929661,-0.67,0.018
19961023,1.787440474,-0.01,0.018
19961024,-1.44020528,-0.48,0.018
19961025,-0.684593906,-0.21,0.018
19961028,0.694097367,-0.62,0.018
19961029,-1.364501123,0.25,0.018
19961030,0.598800586,-0.03,0.018
19961031,2.098874233,0.63,0.018
19961101,-1.156056416,-0.18,0.02
19961104,0.985213788,0.27,0.02
19961105,1.171861623,0.86,0.02
19961106,2.703854512,1.39,0.02
19961107,0.281557731,0.41,0.02
19961108,0.468383201,0.34,0.02
19961111,0.09306658,0.17,0.02
19961112,-0.925062723,-0.23,0.02
19961113,1.132063485,0.18,0.02
19961114,1.589494579,0.6,0.02
19961115,6.115796428,0.06,0.02
19961118,1.214208884,-0.17,0.02
19961119,5.153976936,0.54,0.02
19961120,-0.968515385,0.2,0.02
19961121,0.987646349,-0.2,0.02
19961122,2.879277425,0.74,0.02
19961125,-0.550529501,0.99,0.02
19961126,0.238189622,-0.19,0.02
19961127,0.079145203,0.02,0.02
19961129,0.793646711,0.27,0.02
19961202,2.300574112,0.06,0.022
19961203,-0.229796962,-0.74,0.022
19961204,-0.383582237,-0.33,0.022
19961205,-2.137322306,-0.07,0.022
19961206,-1.79752841,-0.74,0.022
19961209,2.851133505,1.38,0.022
19961210,-1.396408491,-0.29,0.022
19961211,-1.024823429,-0.91,0.022
19961212,-2.841163693,-1.29,0.022
19961213,0.827809853,-0.3,0.022
19961216,-2.741761361,-1.12,0.022
